Raf,Mek,Plcg,PIP2,PIP3,Erk,Akt,PKA,PKC,P38,Jnk
0.4028103044496487,0.17505854800936768,0.32669789227166274,0.2529274004683841,0.08899297423887588,0.7857142857142857,0.8296252927400468,0.9467213114754098,0.7148711943793911,0.6984777517564403,0.5304449648711944
0.37822014051522246,0.65807962529274,0.3793911007025761,0.17447306791569087,0.2230679156908665,0.2611241217798595,0.06850117096018736,0.7330210772833724,0.9514051522248244,0.9420374707259953,0.6235362997658079
0.7962529274004684,0.9713114754098361,0.056791569086651054,0.9268149882903981,0.4104215456674473,0.3395784543325527,0.6639344262295082,0.4765807962529274,0.879976580796253,0.7453161592505855,0.36124121779859486
0.5597189695550351,0.23653395784543327,0.6914519906323185,0.18501170960187355,0.2066744730679157,0.2898126463700234,0.33079625292740045,0.6733021077283372,0.9713114754098361,0.9180327868852459,0.4490632318501171
0.5831381733021077,0.3114754098360656,0.03044496487119438,0.4718969555035129,0.01405152224824356,0.6528103044496487,0.6293911007025761,0.2505854800936768,0.7985948477751756,0.5485948477751756,0.5216627634660421
0.5204918032786885,0.09016393442622951,0.22482435597189696,0.0626463700234192,0.6340749414519906,0.6861826697892272,0.7125292740046838,0.43208430913348944,0.788056206088993,0.6984777517564403,0.5304449648711944
0.5766978922716628,0.44730679156908665,0.6007025761124122,0.6375878220140515,0.5140515222482436,0.8992974238875878,0.8278688524590164,0.4918032786885246,0.5485948477751756,0.4724824355971897,0.2652224824355972
0.9765807962529274,0.6252927400468384,0.10245901639344263,0.781615925058548,0.32669789227166274,0.09836065573770492,0.06440281030444965,0.9256440281030445,0.08430913348946135,0.5351288056206089,0.8723653395784543
0.39637002341920374,0.039227166276346606,0.2775175644028103,0.525175644028103,0.585480093676815,0.0743559718969555,0.46194379391100704,0.7160421545667447,0.9689695550351288,0.9666276346604216,0.9660421545667447
0.5345433255269321,0.6358313817330211,0.14637002341920374,0.02810304449648712,0.4344262295081967,0.9086651053864169,0.8793911007025761,0.8501170960187353,0.484192037470726,0.3155737704918033,0.29215456674473067
0.8290398126463701,0.5889929742388759,0.7991803278688525,0.4964871194379391,0.47540983606557374,0.4672131147540984,0.10655737704918032,0.41217798594847777,0.21252927400468383,0.0234192037470726,0.711943793911007
0.936768149882904,0.8624121779859485,0.18091334894613584,0.968384074941452,0.8969555035128806,0.835480093676815,0.7728337236533958,0.2336065573770492,0.5521077283372365,0.6785714285714286,0.43911007025761123
0.13466042154566746,0.15690866510538642,0.00936768149882904,0.7962529274004684,0.4959016393442623,0.02107728337236534,0.22540983606557377,0.00468384074941452,0.21838407494145198,0.7453161592505855,0.9918032786885246
0.468384074941452,0.6252927400468384,0.8436768149882904,0.36065573770491804,0.24824355971896955,0.49473067915690866,0.38173302107728335,0.382903981264637,0.5655737704918032,0.20608899297423888,0.10362997658079626
0.7031615925058547,0.24531615925058547,0.547423887587822,0.5661592505854801,0.4818501170960187,0.024004683840749413,0.08665105386416862,0.6855971896955504,0.19730679156908665,0.20608899297423888,0.9361826697892272
0.6381733021077284,0.2997658079625293,0.15281030444964872,0.24473067915690866,0.7587822014051522,0.08021077283372366,0.38173302107728335,0.5720140515222483,0.8167447306791569,0.8512880562060889,0.5579625292740047
0.6926229508196722,0.8624121779859485,0.2464871194379391,0.2107728337236534,0.31381733021077285,0.607728337236534,0.727751756440281,0.9508196721311475,0.9332552693208431,0.9402810304449649,0.699648711943794
0.7611241217798594,0.9426229508196722,0.0626463700234192,0.11651053864168619,0.5193208430913349,0.7441451990632318,0.6809133489461359,0.07611241217798595,0.7687353629976581,0.8179156908665105,0.41510538641686184
0.477751756440281,0.8553864168618267,0.12002341920374707,0.8021077283372365,0.844847775175644,0.15515222482435598,0.6809133489461359,0.8864168618266979,0.474824355971897,0.5685011709601874,0.9420374707259953
0.7962529274004684,0.34133489461358313,0.7628805620608899,0.28454332552693207,0.42096018735363,0.27107728337236536,0.36416861826697894,0.5497658079625293,0.699648711943794,0.6065573770491803,0.0702576112412178
0.6381733021077284,0.39285714285714285,0.6984777517564403,0.27459016393442626,0.0351288056206089,0.9115925058548009,0.917447306791569,0.9338407494145199,0.3284543325526932,0.28044496487119436,0.2306791569086651
0.477751756440281,0.5333723653395784,0.08899297423887588,0.6252927400468384,0.35772833723653397,0.2810304449648712,0.1358313817330211,0.7652224824355972,0.20784543325526933,0.40866510538641687,0.9812646370023419
0.7611241217798594,0.6820843091334895,0.3442622950819672,0.5122950819672131,0.7857142857142857,0.8138173302107728,0.6639344262295082,0.5497658079625293,0.7371194379391101,0.7886416861826698,0.1756440281030445
0.59192037470726,0.5333723653395784,0.25585480093676816,0.24180327868852458,0.5901639344262295,0.04742388758782201,0.06440281030444965,0.01522248243559719,0.6334894613583139,0.5608899297423887,0.1920374707259953
0.9847775175644028,0.810304449648712,0.00936768149882904,0.952576112412178,0.8559718969555035,0.16042154566744732,0.08021077283372366,0.6949648711943794,0.7558548009367682,0.6873536299765808,0.42915690866510536
0.7113583138173302,0.7324355971896955,0.3044496487119438,0.5907494145199064,0.0117096018735363,0.06440281030444965,0.44672131147540983,0.8717798594847775,0.9953161592505855,0.9929742388758782,0.6504683840749415
0.5661592505854801,0.2892271662763466,0.23243559718969556,0.47306791569086654,0.07377049180327869,0.13466042154566746,0.08899297423887588,0.6656908665105387,0.9836065573770492,0.9666276346604216,0.8237704918032787
0.8138173302107728,0.6820843091334895,0.3583138173302108,0.19672131147540983,0.07728337236533958,0.7792740046838408,0.7049180327868853,0.4672131147540984,0.2716627634660422,0.1323185011709602,0.9162763466042154
0.2505854800936768,0.5076112412177985,0.44730679156908665,0.42564402810304447,0.18266978922716628,0.7441451990632318,0.8085480093676815,0.24531615925058547,0.27459016393442626,0.2997658079625293,0.2382903981264637
0.8038641686182669,0.6165105386416861,0.5573770491803278,0.47423887587822017,0.3629976580796253,0.03044496487119438,0.2687353629976581,0.04918032786885246,0.7494145199063232,0.5749414519906323,0.42330210772833726
0.9461358313817331,0.8782201405152225,0.22014051522248243,0.8641686182669789,0.8864168618266979,0.44789227166276346,0.2903981264637002,0.28337236533957844,0.23653395784543327,0.20608899297423888,0.14988290398126464
0.018149882903981264,0.04449648711943794,0.20725995316159251,0.6861826697892272,0.6135831381733021,0.9959016393442623,0.9964871194379391,0.9759953161592506,0.8284543325526932,0.7716627634660421,0.5216627634660421
0.24531615925058547,0.12060889929742388,0.10245901639344263,0.22716627634660422,0.6569086651053864,0.43911007025761123,0.3149882903981265,0.705503512880562,0.9660421545667447,0.8366510538641686,0.1522248243559719
0.12002341920374707,0.07962529274004684,0.3044496487119438,0.569672131147541,0.5644028103044496,0.2851288056206089,0.15515222482435598,0.6656908665105387,0.860655737704918,0.9180327868852459,0.8600702576112412
0.9795081967213115,0.7324355971896955,0.0743559718969555,0.35714285714285715,0.24414519906323184,0.5521077283372365,0.36416861826697894,0.2336065573770492,0.788056206088993,0.6217798594847775,0.25526932084309134
0.5720140515222483,0.5966042154566745,0.43676814988290397,0.5439110070257611,0.4104215456674473,0.8208430913348946,0.6457845433255269,0.382903981264637,0.11826697892271663,0.4127634660421546,0.8507025761124122
0.8635831381733021,0.6030444964871194,0.9379391100702577,0.7230679156908665,0.9402810304449649,0.367096018735363,0.22540983606557377,0.4918032786885246,0.19730679156908665,0.7792740046838408,0.8600702576112412
0.29859484777517564,0.09016393442622951,0.05444964871194379,0.2886416861826698,0.4959016393442623,0.0702576112412178,0.0351288056206089,0.7008196721311475,0.05152224824355972,0.01405152224824356,0.03044496487119438
0.48653395784543324,0.797423887587822,0.3044496487119438,0.4613583138173302,0.45081967213114754,0.4314988290398126,0.4180327868852459,0.7628805620608899,0.08723653395784543,0.09836065573770492,0.7909836065573771
0.15046838407494145,0.1522248243559719,0.585480093676815,0.23711943793911008,0.10187353629976581,0.6932084309133489,0.727751756440281,0.5011709601873536,0.4379391100702576,0.33079625292740045,0.3665105386416862
0.5538641686182669,0.36768149882903983,0.3044496487119438,0.24882903981264637,0.8846604215456675,0.47599531615925056,0.24824355971896955,0.5720140515222483,0.8665105386416861,0.7265807962529274,0.8389929742388759
0.7224824355971897,0.7804449648711944,0.5755269320843092,0.48302107728337235,0.8384074941451991,0.639344262295082,0.5685011709601874,0.4672131147540984,0.3635831381733021,0.27107728337236536,0.08196721311475409
0.5831381733021077,0.7757611241217799,0.2775175644028103,0.1446135831381733,0.5070257611241218,0.6264637002341921,0.6293911007025761,0.34250585480093676,0.6088992974238876,0.1990632318501171,0.1873536299765808
0.7031615925058547,0.7804449648711944,0.5105386416861827,0.5070257611241218,0.41569086651053866,0.25644028103044497,0.21721311475409835,0.0351288056206089,0.44730679156908665,0.5257611241217799,0.6206088992974239
0.7113583138173302,0.8911007025761124,0.8056206088992974,0.9467213114754098,0.9584309133489461,0.8887587822014051,0.8442622950819673,0.8237704918032787,0.7224824355971897,0.8407494145199064,0.39344262295081966
0.9238875878220141,0.9473067915690867,0.6381733021077284,0.21779859484777517,0.2892271662763466,0.1873536299765808,0.3401639344262295,0.8934426229508197,0.04274004683840749,0.8460187353629977,0.04918032786885246
0.6258782201405152,0.9127634660421545,0.3442622950819672,0.3752927400468384,0.14929742388758782,0.4847775175644028,0.7125292740046838,0.7745901639344263,0.2687353629976581,0.3507025761124122,0.8987119437939111
0.7611241217798594,0.7412177985948478,0.00936768149882904,0.3834894613583138,0.00234192037470726,0.6756440281030445,0.46194379391100704,0.6124121779859485,0.6791569086651054,0.5257611241217799,0.101288056206089
0.09718969555035128,0.1522248243559719,0.132903981264637,0.7353629976580797,0.7090163934426229,0.2851288056206089,0.33079625292740045,0.42096018735363,0.4379391100702576,0.28044496487119436,0.08430913348946135
0.43618266978922715,0.31791569086651056,0.5187353629976581,0.4016393442622951,0.9648711943793911,0.6129976580796253,0.6563231850117096,0.8629976580796253,0.788056206088993,0.7833723653395784,0.5023419203747073
0.6001170960187353,0.9197892271662763,0.2605386416861827,0.6311475409836066,0.21370023419203746,0.3758782201405152,0.7125292740046838,0.9490632318501171,0.6861826697892272,0.4859484777517564,0.4098360655737705
0.4139344262295082,0.5966042154566745,0.2903981264637002,0.7611241217798594,0.45433255269320844,0.7318501170960188,0.7201405152224825,0.057962529274004686,0.40105386416861827,0.5351288056206089,0.2423887587822014
0.4929742388758782,0.3752927400468384,0.9642857142857143,0.5497658079625293,0.15749414519906324,0.9648711943793911,0.9871194379391101,0.9964871194379391,0.5655737704918032,0.7160421545667447,0.37177985948477754
0.1996487119437939,0.4771662763466042,0.41510538641686184,0.06908665105386416,0.05269320843091335,0.17798594847775176,0.12822014051522249,0.6855971896955504,0.008782201405152224,0.9443793911007026,0.11768149882903982
0.8870023419203747,0.6030444964871194,0.9865339578454333,0.8366510538641686,0.6340749414519906,0.8466042154566745,0.8138173302107728,0.8518735362997658,0.09660421545667447,0.0117096018735363,0.8185011709601874
0.6692037470725996,0.4531615925058548,0.4203747072599532,0.06557377049180328,0.11475409836065574,0.6715456674473068,0.6563231850117096,0.8284543325526932,0.07845433255269321,0.20608899297423888,0.10889929742388758
0.9742388758782201,0.9894613583138173,0.26756440281030447,0.41451990632318503,0.9133489461358314,0.2611241217798595,0.4262295081967213,0.5620608899297423,0.008782201405152224,0.04800936768149883,0.17096018735362997
0.06791569086651054,0.08313817330210772,0.09953161592505855,0.9332552693208431,0.6902810304449649,0.936768149882904,0.892271662763466,0.9812646370023419,0.8167447306791569,0.6411007025761124,0.642271662763466
0.7324355971896955,0.5421545667447307,0.3237704918032787,0.05913348946135832,0.7968384074941453,0.41159250585480095,0.5614754098360656,0.7558548009367682,0.29098360655737704,0.12646370023419204,0.7242388758782201
0.2505854800936768,0.46662763466042156,0.03571428571428571,0.00351288056206089,0.21370023419203746,0.44379391100702575,0.32201405152224827,0.5620608899297423,0.29449648711943793,0.5813817330210773,0.3864168618266979
0.8179156908665105,0.952576112412178,0.3202576112412178,0.41451990632318503,0.19086651053864168,0.03981264637002342,0.24063231850117095,0.08196721311475409,0.09016393442622951,0.00234192037470726,0.06908665105386416
0.1996487119437939,0.032201405152224825,0.31381733021077285,0.8641686182669789,0.882903981264637,0.5737704918032787,0.14637002341920374,0.49824355971896955,0.3436768149882904,0.8512880562060889,0.7365339578454333
0.17330210772833723,0.3337236533957845,0.12470725995316159,0.8097189695550351,0.5813817330210773,0.9812646370023419,0.9789227166276346,0.8237704918032787,0.10011709601873536,0.10831381733021077,0.7242388758782201
0.9953161592505855,0.9976580796252927,0.5333723653395784,0.32435597189695553,0.15281030444964872,0.857728337236534,0.7201405152224825,0.21428571428571427,0.39285714285714285,0.6504683840749415,0.41861826697892274
0.3296252927400468,0.20199063231850117,0.25117096018735363,0.9941451990632318,0.9309133489461359,0.6604215456674473,0.5204918032786885,0.5848946135831382,0.11007025761124122,0.10421545667447307,0.8905152224824356
0.16920374707259953,0.1598360655737705,0.19262295081967212,0.297423887587822,0.9402810304449649,0.16042154566744732,0.8220140515222483,0.6791569086651054,0.727751756440281,0.33899297423887587,0.10362997658079626
0.40807962529274006,0.5480093676814989,0.3044496487119438,0.31088992974238877,0.7289227166276346,0.5737704918032787,0.6733021077283372,0.367096018735363,0.23653395784543327,0.7160421545667447,0.9162763466042154
0.5,0.38231850117096017,0.8378220140515222,0.8688524590163934,0.9332552693208431,0.20140515222482436,0.3594847775175644,0.8337236533957846,0.14754098360655737,0.3507025761124122,0.9057377049180327
0.4484777517564403,0.7921545667447307,0.585480093676815,0.039227166276346606,0.25175644028103045,0.14637002341920374,0.4180327868852459,0.8823185011709602,0.3700234192037471,0.28044496487119436,0.36124121779859486
0.8337236533957846,0.9730679156908665,0.9964871194379391,0.9625292740046838,0.9625292740046838,0.17037470725995316,0.038056206088992975,0.794496487119438,0.45550351288056207,0.25878220140515223,0.06323185011709602
0.7675644028103045,0.5544496487119438,0.6832552693208431,0.5784543325526932,0.8179156908665105,0.2429742388758782,0.48653395784543324,0.705503512880562,0.5807962529274004,0.6598360655737705,0.29859484777517564
0.5766978922716628,0.40398126463700235,0.40046838407494145,0.1920374707259953,0.6282201405152225,0.12060889929742388,0.17857142857142858,0.8747072599531616,0.6088992974238876,0.24707259953161592,0.3700234192037471
0.5831381733021077,0.7687353629976581,0.33138173302107726,0.6574941451990632,0.7453161592505855,0.7587822014051522,0.4689695550351288,0.3741217798594848,0.2716627634660422,0.16100702576112413,0.7218969555035128
0.9432084309133489,0.6100702576112412,0.8536299765807962,0.5942622950819673,0.6305620608899297,0.36007025761124123,0.1598360655737705,0.43208430913348944,0.6510538641686182,0.4929742388758782,0.10597189695550352
0.6873536299765808,0.65807962529274,0.026932084309133488,0.04215456674473068,0.6569086651053864,0.7699063231850117,0.5860655737704918,0.3741217798594848,0.5345433255269321,0.5152224824355972,0.42915690866510536
0.319672131147541,0.4771662763466042,0.0936768149882904,0.832552693208431,0.42798594847775173,0.7652224824355972,0.7201405152224825,0.21428571428571427,0.6018735362997658,0.20608899297423888,0.1920374707259953
0.2617096018735363,0.16686182669789226,0.02927400468384075,0.02107728337236534,0.7646370023419203,0.538056206088993,0.6457845433255269,0.1411007025761124,0.7687353629976581,0.4637002341920375,0.30562060889929743
0.29156908665105385,0.5480093676814989,0.8899297423887588,0.5538641686182669,0.9964871194379391,0.7921545667447307,0.6891100702576113,0.2617096018735363,0.9713114754098361,0.9420374707259953,0.3864168618266979
0.35362997658079626,0.3752927400468384,0.17857142857142858,0.01639344262295082,0.6621779859484778,0.4607728337236534,0.8834894613583139,0.8460187353629977,0.10772833723653395,0.1411007025761124,0.7892271662763466
0.6258782201405152,0.25585480093676816,0.7827868852459017,0.775175644028103,0.5362997658079626,0.5796252927400468,0.6457845433255269,0.7213114754098361,0.19028103044496486,0.07318501170960187,0.8278688524590164
0.9812646370023419,0.9672131147540983,0.18911007025761123,0.7693208430913349,0.42564402810304447,0.8489461358313818,0.9414519906323185,0.955503512880562,0.7371194379391101,0.47950819672131145,0.27693208430913346
0.5485948477751756,0.6451990632318502,0.8144028103044496,0.5152224824355972,0.9227166276346604,0.21194379391100704,0.1879391100702576,0.12587822014051522,0.07142857142857142,0.00468384074941452,0.16393442622950818
0.8231850117096019,0.9637002341920374,0.31381733021077285,0.7037470725995316,0.7207259953161592,0.27576112412177983,0.1920374707259953,0.8518735362997658,0.3337236533957845,0.3507025761124122,0.7107728337236534
0.607728337236534,0.5333723653395784,0.6094847775175644,0.3430913348946136,0.8073770491803278,0.9344262295081968,0.892271662763466,0.9168618266978923,0.7558548009367682,0.860655737704918,0.42330210772833726
0.5661592505854801,0.40398126463700235,0.9314988290398126,0.4490632318501171,0.9637002341920374,0.13466042154566746,0.07552693208430913,0.13173302107728338,0.594847775175644,0.24707259953161592,0.34250585480093676
0.7704918032786885,0.724824355971897,0.8694379391100703,0.5585480093676815,0.8559718969555035,0.12060889929742388,0.11182669789227166,0.02810304449648712,0.4092505854800937,0.41978922716627637,0.0942622950819672
0.8940281030444965,0.9871194379391101,0.43676814988290397,0.6053864168618267,0.25175644028103045,0.6651053864168618,0.5860655737704918,0.6059718969555035,0.9888758782201406,0.955503512880562,0.6135831381733021
0.29859484777517564,0.24531615925058547,0.8899297423887588,0.781615925058548,0.8992974238875878,0.3477751756440281,0.281615925058548,0.8676814988290398,0.22072599531615925,0.21721311475409835,0.6768149882903981
0.6814988290398126,0.8887587822014051,0.12470725995316159,0.21779859484777517,0.9537470725995316,0.5322014051522248,0.1920374707259953,0.6323185011709602,0.44730679156908665,0.07728337236533958,0.34250585480093676
0.9432084309133489,0.9672131147540983,0.11007025761124122,0.11007025761124122,0.7090163934426229,0.3477751756440281,0.5860655737704918,0.382903981264637,0.5521077283372365,0.5257611241217799,0.2423887587822014
0.42213114754098363,0.4203747072599532,0.2775175644028103,0.610655737704918,0.5070257611241218,0.040983606557377046,0.04800936768149883,0.28747072599531615,0.24180327868852458,0.08196721311475409,0.9086651053864169
0.8425058548009368,0.9285714285714286,0.6252927400468384,0.02224824355971897,0.5257611241217799,0.538056206088993,0.6129976580796253,0.810304449648712,0.8395784543325527,0.7511709601873536,0.5960187353629977
0.5720140515222483,0.2892271662763466,0.7306791569086651,0.20725995316159251,0.17447306791569087,0.639344262295082,0.8711943793911007,0.8050351288056206,0.3255269320843091,0.01756440281030445,0.5913348946135831
0.8758782201405152,0.6943793911007026,0.6007025761124122,0.28044496487119436,0.6832552693208431,0.4672131147540984,0.5134660421545667,0.39227166276346603,0.28454332552693207,0.14754098360655737,0.11241217798594848
0.8834894613583139,0.6522248243559718,0.18442622950819673,0.05152224824355972,0.4818501170960187,0.6932084309133489,0.38173302107728335,0.2336065573770492,0.17740046838407494,0.21311475409836064,0.9531615925058547
0.9314988290398126,0.797423887587822,0.45901639344262296,0.45140515222482436,0.610655737704918,0.639344262295082,0.477751756440281,0.1364168618266979,0.05035128805620609,0.3629976580796253,0.9227166276346604
0.8038641686182669,0.939695550351288,0.46311475409836067,0.34601873536299765,0.039227166276346606,0.11065573770491803,0.00936768149882904,0.594847775175644,0.1446135831381733,0.00702576112412178,0.5913348946135831
0.3911007025761124,0.5333723653395784,0.00936768149882904,0.8747072599531616,0.19086651053864168,0.4812646370023419,0.4262295081967213,0.6258782201405152,0.2716627634660422,0.12353629976580796,0.6639344262295082
0.15456674473067916,0.27400468384074944,0.18911007025761123,0.08021077283372366,0.12763466042154567,0.6317330210772834,0.8612412177985949,0.15456674473067916,0.053864168618266976,0.1990632318501171,0.8875878220140515
0.1920374707259953,0.5480093676814989,0.7745901639344263,0.4203747072599532,0.5415690866510539,0.47599531615925056,0.4104215456674473,0.14695550351288056,0.7371194379391101,0.4566744730679157,0.7195550351288056
0.5,0.7412177985948478,0.13700234192037472,0.32142857142857145,0.06440281030444965,0.8770491803278688,0.7775175644028103,0.19379391100702575,0.955503512880562,0.9443793911007026,0.5105386416861827
0.7324355971896955,0.6030444964871194,0.16217798594847777,0.1873536299765808,0.4818501170960187,0.47599531615925056,0.45491803278688525,0.7482435597189696,0.15807962529274006,0.21311475409836064,0.7347775175644028
0.3864168618266979,0.5889929742388759,0.43676814988290397,0.6785714285714286,0.19672131147540983,0.08313817330210772,0.14637002341920374,0.3741217798594848,0.15281030444964872,0.5608899297423887,0.8454332552693209
0.7517564402810304,0.6030444964871194,0.47540983606557374,0.2886416861826698,0.01288056206088993,0.15515222482435598,0.13056206088992975,0.5327868852459017,0.5040983606557377,0.33899297423887587,0.07611241217798595
0.38231850117096017,0.3337236533957845,0.3583138173302108,0.1797423887587822,0.7587822014051522,0.752927400468384,0.5362997658079626,0.5901639344262295,0.9227166276346604,0.7382903981264637,0.5831381733021077
0.367096018735363,0.43969555035128804,0.5105386416861827,0.1797423887587822,0.45433255269320844,0.44789227166276346,0.6949648711943794,0.7868852459016393,0.47950819672131145,0.33079625292740045,0.7933255269320844
0.7892271662763466,0.5731850117096019,0.01990632318501171,0.00234192037470726,0.7798594847775175,0.23711943793911008,0.2576112412177986,0.620023419203747,0.15281030444964872,0.12002341920374707,0.7862997658079626
0.8524590163934426,0.6703747072599532,0.9531615925058547,0.48653395784543324,0.08665105386416862,0.9531615925058547,0.9490632318501171,0.990632318501171,0.9941451990632318,0.9859484777517564,0.1211943793911007
0.6487119437939111,0.6030444964871194,0.3793911007025761,0.6440281030444965,0.7763466042154566,0.5111241217798594,0.7201405152224825,0.5275175644028103,0.5040983606557377,0.5685011709601874,0.2822014051522248
0.16042154566744732,0.35655737704918034,0.7991803278688525,0.6012880562060889,0.7857142857142857,0.19086651053864168,0.281615925058548,0.21428571428571427,0.8466042154566745,0.8009367681498829,0.5708430913348946
0.7113583138173302,0.43969555035128804,0.6147540983606558,0.1715456674473068,0.12763466042154567,0.7014051522248244,0.477751756440281,0.09894613583138173,0.4882903981264637,0.35772833723653397,0.16393442622950818
